"","fecha","num_casos","num_hosp","num_uci","num_def","grupo"
"3218",2021-08-27,407,136,4,56,"80+"
"3219",2021-08-28,256,109,1,54,"80+"
"3220",2021-08-29,168,104,3,47,"80+"
"3221",2021-08-30,413,124,1,52,"80+"
"3222",2021-08-31,388,115,2,52,"80+"
"3223",2021-09-01,415,110,1,60,"80+"
"3224",2021-09-02,358,108,3,41,"80+"
"3225",2021-09-03,297,102,2,45,"80+"
"3226",2021-09-04,222,82,2,34,"80+"
"3227",2021-09-05,161,83,0,38,"80+"
"3228",2021-09-06,283,91,1,34,"80+"
"3229",2021-09-07,350,106,0,32,"80+"
"3230",2021-09-08,237,85,3,42,"80+"
"3231",2021-09-09,265,56,3,44,"80+"
"3232",2021-09-10,228,84,4,39,"80+"
"3233",2021-09-11,106,51,1,20,"80+"
"3234",2021-09-12,82,53,1,31,"80+"
"3235",2021-09-13,233,75,2,25,"80+"
"3236",2021-09-14,240,59,0,36,"80+"
"3237",2021-09-15,156,72,1,34,"80+"
"3238",2021-09-16,189,53,1,28,"80+"
"3239",2021-09-17,178,47,0,30,"80+"
"3240",2021-09-18,82,39,2,30,"80+"
"3241",2021-09-19,52,23,0,26,"80+"
"3242",2021-09-20,148,41,1,23,"80+"
"3243",2021-09-21,144,33,0,26,"80+"
"3244",2021-09-22,143,35,0,20,"80+"
"3245",2021-09-23,115,51,0,20,"80+"
"3246",2021-09-24,143,53,3,23,"80+"
"3247",2021-09-25,65,28,0,23,"80+"
"3248",2021-09-26,61,24,1,15,"80+"
"3249",2021-09-27,192,42,1,14,"80+"
"3250",2021-09-28,139,47,0,15,"80+"
"3251",2021-09-29,92,37,0,15,"80+"
"3252",2021-09-30,106,28,0,16,"80+"
"3253",2021-10-01,106,42,1,15,"80+"
"3254",2021-10-02,57,30,1,20,"80+"
"3255",2021-10-03,52,26,4,12,"80+"
"3256",2021-10-04,97,24,1,14,"80+"
"3257",2021-10-05,124,26,0,7,"80+"
"3258",2021-10-06,90,36,0,12,"80+"
"3259",2021-10-07,96,28,1,15,"80+"
"3260",2021-10-08,141,25,0,9,"80+"
"3261",2021-10-09,55,27,0,8,"80+"
"3262",2021-10-10,34,23,0,10,"80+"
"3263",2021-10-11,172,41,0,14,"80+"
"3264",2021-10-12,42,23,1,10,"80+"
"3265",2021-10-13,106,40,4,11,"80+"
"3266",2021-10-14,114,35,0,8,"80+"
"3267",2021-10-15,107,33,2,8,"80+"
"3268",2021-10-16,58,29,1,9,"80+"
"3269",2021-10-17,41,29,2,13,"80+"
"3270",2021-10-18,129,34,1,9,"80+"
"3271",2021-10-19,96,37,0,14,"80+"
"3272",2021-10-20,104,32,2,10,"80+"
"3273",2021-10-21,135,38,1,12,"80+"
"3274",2021-10-22,127,38,1,9,"80+"
"3275",2021-10-23,53,27,2,8,"80+"
"3276",2021-10-24,58,27,1,8,"80+"
"3277",2021-10-25,126,33,0,9,"80+"
"3278",2021-10-26,102,22,1,10,"80+"
"3279",2021-10-27,118,48,2,6,"80+"
"3280",2021-10-28,121,45,1,6,"80+"
"3281",2021-10-29,103,39,0,8,"80+"
"3282",2021-10-30,83,33,1,6,"80+"
"3283",2021-10-31,64,27,0,9,"80+"
"3284",2021-11-01,63,32,3,12,"80+"
"3285",2021-11-02,159,63,2,6,"80+"
"3286",2021-11-03,156,44,1,12,"80+"
"3287",2021-11-04,144,34,2,4,"80+"
"3288",2021-11-05,150,43,1,5,"80+"
"3289",2021-11-06,84,32,0,7,"80+"
"3290",2021-11-07,66,28,0,10,"80+"
"3291",2021-11-08,179,60,1,16,"80+"
"3292",2021-11-09,165,63,2,13,"80+"
"3293",2021-11-10,177,54,1,14,"80+"
"3294",2021-11-11,181,46,1,12,"80+"
"3295",2021-11-12,198,63,2,16,"80+"
"3296",2021-11-13,135,49,2,10,"80+"
"3297",2021-11-14,86,45,2,17,"80+"
"3298",2021-11-15,216,64,3,15,"80+"
"3299",2021-11-16,268,67,2,15,"80+"
"3300",2021-11-17,248,73,1,15,"80+"
"3301",2021-11-18,229,62,1,15,"80+"
"3302",2021-11-19,277,74,1,9,"80+"
"3303",2021-11-20,155,57,1,18,"80+"
"3304",2021-11-21,161,56,3,19,"80+"
"3305",2021-11-22,315,91,3,21,"80+"
"3306",2021-11-23,311,82,0,14,"80+"
"3307",2021-11-24,303,92,3,7,"80+"
"3308",2021-11-25,307,82,2,21,"80+"
"3309",2021-11-26,312,77,1,22,"80+"
"3310",2021-11-27,185,66,0,17,"80+"
"3311",2021-11-28,163,46,1,13,"80+"
"3312",2021-11-29,310,85,2,28,"80+"
"3313",2021-11-30,378,97,2,26,"80+"
"3314",2021-12-01,381,88,0,18,"80+"
"3315",2021-12-02,409,80,2,23,"80+"
"3316",2021-12-03,391,77,2,24,"80+"
"3317",2021-12-04,275,68,5,22,"80+"
"3318",2021-12-05,193,53,1,29,"80+"
"3319",2021-12-06,229,79,4,24,"80+"
"3320",2021-12-07,425,76,0,24,"80+"
"3321",2021-12-08,261,86,1,23,"80+"
"3322",2021-12-09,389,94,1,21,"80+"
"3323",2021-12-10,542,94,1,28,"80+"
"3324",2021-12-11,343,99,2,26,"80+"
"3325",2021-12-12,235,91,0,22,"80+"
"3326",2021-12-13,532,95,3,35,"80+"
"3327",2021-12-14,577,102,1,29,"80+"
"3328",2021-12-15,574,107,6,23,"80+"
"3329",2021-12-16,625,101,5,43,"80+"
"3330",2021-12-17,630,129,2,44,"80+"
"3331",2021-12-18,402,120,3,35,"80+"
"3332",2021-12-19,364,119,0,33,"80+"
"3333",2021-12-20,750,138,4,50,"80+"
"3334",2021-12-21,900,142,0,38,"80+"
"3335",2021-12-22,1075,166,3,40,"80+"
"3336",2021-12-23,1352,173,6,43,"80+"
"3337",2021-12-24,1047,166,8,41,"80+"
"3338",2021-12-25,709,158,3,38,"80+"
"3339",2021-12-26,842,192,3,47,"80+"
"3340",2021-12-27,2052,256,6,57,"80+"
"3341",2021-12-28,2637,263,4,50,"80+"
"3342",2021-12-29,3266,286,3,64,"80+"
"3343",2021-12-30,3491,313,3,62,"80+"
"3344",2021-12-31,2647,281,3,47,"80+"
"3345",2022-01-01,1640,257,7,60,"80+"
"3346",2022-01-02,1740,250,2,61,"80+"
"3347",2022-01-03,3832,391,8,67,"80+"
"3348",2022-01-04,4651,440,9,77,"80+"
"3349",2022-01-05,4722,407,7,56,"80+"
"3350",2022-01-06,2296,347,5,72,"80+"
"3351",2022-01-07,5011,451,4,65,"80+"
"3352",2022-01-08,2967,397,4,82,"80+"
"3353",2022-01-09,2623,369,4,76,"80+"
"3354",2022-01-10,5566,472,9,109,"80+"
"3355",2022-01-11,5982,528,7,106,"80+"
"3356",2022-01-12,5888,516,6,96,"80+"
"3357",2022-01-13,5652,552,7,111,"80+"
"3358",2022-01-14,5146,489,7,113,"80+"
"3359",2022-01-15,3191,476,7,101,"80+"
"3360",2022-01-16,2350,381,6,135,"80+"
"3361",2022-01-17,5747,525,6,135,"80+"
"3362",2022-01-18,5429,554,12,133,"80+"
"3363",2022-01-19,4855,571,7,137,"80+"
"3364",2022-01-20,4706,546,12,133,"80+"
"3365",2022-01-21,5100,522,9,153,"80+"
"3366",2022-01-22,2733,418,1,125,"80+"
"3367",2022-01-23,2255,399,6,140,"80+"
"3368",2022-01-24,5162,483,6,163,"80+"
"3369",2022-01-25,4878,509,9,154,"80+"
"3370",2022-01-26,4353,487,13,154,"80+"
"3371",2022-01-27,3985,469,8,140,"80+"
"3372",2022-01-28,3885,443,9,173,"80+"
"3373",2022-01-29,2020,399,2,151,"80+"
"3374",2022-01-30,1725,380,6,148,"80+"
"3375",2022-01-31,4003,374,7,170,"80+"
"3376",2022-02-01,3672,452,3,148,"80+"
"3377",2022-02-02,3152,378,7,163,"80+"
"3378",2022-02-03,3164,414,9,140,"80+"
"3379",2022-02-04,3085,384,8,152,"80+"
"3380",2022-02-05,1594,310,4,149,"80+"
"3381",2022-02-06,1259,271,7,139,"80+"
"3382",2022-02-07,3098,303,7,122,"80+"
"3383",2022-02-08,2786,330,8,145,"80+"
"3384",2022-02-09,2331,269,4,161,"80+"
"3385",2022-02-10,2227,281,4,126,"80+"
"3386",2022-02-11,2072,243,8,141,"80+"
"3387",2022-02-12,1132,213,2,103,"80+"
"3388",2022-02-13,905,190,3,105,"80+"
"3389",2022-02-14,2120,259,2,95,"80+"
"3390",2022-02-15,1841,246,5,96,"80+"
"3391",2022-02-16,1444,206,8,96,"80+"
"3392",2022-02-17,1326,224,5,93,"80+"
"3393",2022-02-18,1411,200,1,57,"80+"
"3394",2022-02-19,801,178,2,69,"80+"
"3395",2022-02-20,552,133,2,64,"80+"
"3396",2022-02-21,1462,152,3,57,"80+"
"3397",2022-02-22,1314,170,1,73,"80+"
"3398",2022-02-23,1240,145,4,62,"80+"
"3399",2022-02-24,1050,127,1,58,"80+"
"3400",2022-02-25,1221,147,3,57,"80+"
"3401",2022-02-26,553,114,1,50,"80+"
"3402",2022-02-27,517,99,1,40,"80+"
"3403",2022-02-28,1284,175,3,61,"80+"
"3404",2022-03-01,973,121,0,53,"80+"
"3405",2022-03-02,1048,131,1,35,"80+"
"3406",2022-03-03,1093,143,2,59,"80+"
"3407",2022-03-04,997,134,1,38,"80+"
"3408",2022-03-05,692,106,1,42,"80+"
"3409",2022-03-06,451,86,1,47,"80+"
"3410",2022-03-07,1046,127,0,35,"80+"
"3411",2022-03-08,1071,138,2,41,"80+"
"3412",2022-03-09,1060,145,1,41,"80+"
"3413",2022-03-10,1101,125,0,47,"80+"
"3414",2022-03-11,1155,135,2,41,"80+"
"3415",2022-03-12,607,110,5,39,"80+"
"3416",2022-03-13,638,117,1,28,"80+"
"3417",2022-03-14,1503,134,1,35,"80+"
"3418",2022-03-15,1281,149,4,32,"80+"
"3419",2022-03-16,1223,134,1,32,"80+"
"3420",2022-03-17,1215,137,1,37,"80+"
"3421",2022-03-18,1342,135,1,23,"80+"
"3422",2022-03-19,721,122,2,36,"80+"
"3423",2022-03-20,660,130,1,23,"80+"
"3424",2022-03-21,1665,141,2,27,"80+"
"3425",2022-03-22,1468,179,5,28,"80+"
"3426",2022-03-23,1367,177,4,22,"80+"
"3427",2022-03-24,1197,172,6,30,"80+"
"3428",2022-03-25,1273,150,3,27,"80+"
"3429",2022-03-26,696,125,3,24,"80+"
"3430",2022-03-27,574,105,1,25,"80+"
